observed_rr,u_prevalence_exposed,u_prevalence_comparator,u_treatment_prevalence_or,u_outcome_rr,bias_factor,bias_adjusted_rr,moves_to_null,moves_to_clinically_unimportant
1.1589192944943714,0.6,0.3,3.499999999999999,1.75,1.183673469387755,0.9790869901762793,True,True
1.1589192944943714,0.6,0.3,3.499999999999999,2.0,1.230769230769231,0.9416219267766766,True,False
1.1589192944943714,0.6,0.3,3.499999999999999,2.5,1.3103448275862069,0.8844384089562308,True,False
1.1589192944943714,0.6,0.3,3.499999999999999,3.0,1.375,0.8428503959959065,True,False
1.1589192944943714,0.6,0.3,3.499999999999999,4.0,1.4736842105263157,0.7864095212640377,True,False
1.1589192944943714,0.6,0.4,2.2499999999999996,1.1,1.0192307692307692,1.1370528927114587,False,False
1.1589192944943714,0.6,0.4,2.2499999999999996,1.25,1.0454545454545452,1.108531499081573,False,False
1.1589192944943714,0.6,0.4,2.2499999999999996,1.5,1.083333333333333,1.069771656456343,False,False
1.1589192944943714,0.6,0.4,2.2499999999999996,1.75,1.1153846153846154,1.0390310916156433,False,True
1.1589192944943714,0.6,0.4,2.2499999999999996,2.0,1.142857142857143,1.0140543826825748,False,True
1.1589192944943714,0.6,0.4,2.2499999999999996,2.5,1.1874999999999998,0.9759320374689445,True,True
1.1589192944943714,0.6,0.4,2.2499999999999996,3.0,1.2222222222222219,0.948206695495395,True,False
1.1589192944943714,0.6,0.4,2.2499999999999996,4.0,1.2727272727272725,0.9105794456741491,True,False
1.1589192944943714,0.6,0.5,1.4999999999999998,1.1,1.0095238095238095,1.1479860936029151,False,False
1.1589192944943714,0.6,0.5,1.4999999999999998,1.25,1.0222222222222221,1.1337253967879721,False,False
